Ax,Ay,Az,Gx,Gy,Gz,Label
0.111,-0.160,-0.532,-286.685,-21.228,20.624,Pitch
0.105,-0.281,-1.277,-286.685,22.776,52.447,Pitch
0.134,-0.676,-1.994,6.773,20.431,68.530,Pitch
0.102,-0.613,-1.685,286.685,-34.116,54.145,Pitch
0.147,-0.328,-1.041,286.685,-61.084,60.095,Pitch
0.227,-0.231,-0.456,286.685,-95.567,33.416,Pitch
0.225,0.623,0.372,286.685,-112.507,-17.150,Pitch
0.150,0.658,1.979,286.685,-143.990,-86.546,Pitch
0.241,0.134,1.999,286.685,-99.173,-168.035,Pitch
0.175,-0.342,1.999,286.685,41.974,-115.299,Pitch
0.091,0.275,0.693,232.601,17.570,-30.231,Pitch
0.060,0.335,1.337,-122.806,19.530,17.763,Pitch
0.057,0.253,1.645,-283.342,-10.430,78.654,Pitch
-0.012,0.123,1.924,-286.685,40.294,77.604,Pitch
0.176,-0.105,1.479,-286.685,92.173,21.070,Pitch
0.050,-0.116,0.731,-286.685,57.260,-65.056,Pitch
0.224,0.061,0.007,-286.685,-46.681,-23.091,Pitch
0.049,-0.198,-0.849,-286.685,-70.070,31.299,Pitch
0.131,-0.627,-1.412,-245.857,-2.214,74.139,Pitch
0.161,-0.632,-1.162,56.717,34.764,35.560,Pitch
0.091,-0.629,-1.177,225.969,-46.970,2.503,Pitch
-0.034,-0.828,-1.377,286.685,-63.088,-3.395,Pitch
0.156,-0.113,-0.817,286.685,-85.269,17.780,Pitch
0.187,0.567,0.662,286.685,-62.020,7.385,Pitch
0.158,0.586,1.729,286.685,-73.360,-58.362,Pitch
0.231,0.087,1.990,286.685,-121.975,-99.488,Pitch
0.307,-0.117,1.999,286.685,6.834,-140.341,Pitch
0.032,0.063,1.046,196.070,42.700,-38.220,Pitch
-0.029,0.497,1.217,-216.834,-15.208,46.104,Pitch
0.045,0.082,1.835,-286.685,-61.784,98.175,Pitch
0.131,0.065,1.990,-286.685,-0.026,87.360,Pitch
0.121,0.058,1.155,-286.685,119.674,14.621,Pitch
0.036,-0.264,0.619,-286.685,47.346,-57.033,Pitch
0.093,-0.174,-0.113,-286.685,-5.451,-55.624,Pitch
0.027,-0.306,-0.673,-286.685,-5.845,-9.546,Pitch
0.213,-0.528,-1.610,-217.122,11.769,13.755,Pitch
0.233,-0.790,-1.980,234.062,-1.181,18.016,Pitch
0.303,-0.698,-1.606,286.685,-36.706,44.406,Pitch
0.321,-0.260,-1.073,286.685,-38.491,79.511,Pitch
0.162,0.252,0.074,286.685,-54.294,36.689,Pitch
0.086,0.869,0.701,286.685,-98.543,-94.369,Pitch
0.027,0.808,1.987,286.685,-81.069,-167.807,Pitch
0.146,-0.053,1.999,286.685,-12.320,-146.807,Pitch
0.161,-0.058,1.516,273.534,140.315,-73.789,Pitch
-0.142,0.585,1.089,-129.062,65.896,43.873,Pitch
0.047,0.557,1.610,-286.125,-34.536,74.480,Pitch
0.144,-0.229,1.984,-286.685,-72.896,80.360,Pitch
0.209,0.173,1.550,-286.685,37.126,30.179,Pitch
0.120,-0.071,0.762,-286.685,103.915,-66.990,Pitch
0.010,0.143,0.074,-286.685,55.877,-80.150,Pitch
0.026,-0.197,-0.709,-286.685,-22.347,-35.700,Pitch
0.159,-0.387,-1.652,-286.081,-44.371,-22.391,Pitch
0.298,-0.790,-1.977,115.920,-39.524,10.404,Pitch
0.328,-0.643,-1.908,286.685,-29.584,51.039,Pitch
0.252,-0.033,-1.355,286.685,-11.664,71.592,Pitch
0.345,0.407,0.061,286.685,-13.825,55.099,Pitch
0.036,0.736,1.587,286.685,-81.077,-59.938,Pitch
0.056,0.419,1.999,286.685,-92.164,-134.619,Pitch
0.127,-0.065,1.999,286.685,0.254,-113.059,Pitch
0.304,-0.218,1.771,276.763,71.689,-38.474,Pitch
0.029,0.480,1.094,-51.319,24.640,38.815,Pitch
0.116,0.159,1.604,-286.685,-48.965,75.924,Pitch
0.104,-0.199,1.665,-286.685,-68.784,89.014,Pitch
0.156,-0.097,1.618,-286.685,-1.663,41.256,Pitch
0.037,0.073,0.966,-286.685,42.604,-34.309,Pitch
0.030,0.115,-0.012,-286.685,22.907,-28.061,Pitch
0.019,-0.103,-0.581,-286.685,-3.001,-11.874,Pitch
0.084,-0.216,-1.612,-285.337,14.070,5.267,Pitch
0.269,-0.616,-1.997,186.314,-12.399,36.829,Pitch
0.353,-0.544,-1.619,286.685,-35.910,100.205,Pitch
0.432,-0.088,-0.914,286.685,-28.052,103.740,Pitch
0.192,0.142,0.055,286.685,-84.893,43.549,Pitch
-0.033,0.905,1.076,286.685,-64.277,-109.034,Pitch
0.056,0.897,1.999,286.685,-105.717,-152.784,Pitch
0.189,-0.142,1.999,286.685,-37.984,-152.294,Pitch
0.281,-0.257,1.688,281.663,88.235,-44.065,Pitch
0.022,0.656,1.093,-30.555,48.160,51.004,Roll
0.095,0.152,1.999,-286.685,-24.605,82.320,Roll
-0.041,0.175,1.871,-286.685,39.235,88.209,Roll
00.007,-0.216,0.985,6.142,-12.119,5.871,Roll
-0.048,-0.218,1.011,5.084,3.220,2.100,Roll
-0.001,-0.240,0.957,0.577,-0.472,-2.590,Roll
0.032,-0.230,0.979,-6.580,-16.809,-1.251,Roll
0.043,-0.246,1.013,-3.500,-11.016,-4.060,Roll
0.072,-0.323,0.984,-0.507,-3.483,2.669,Roll
0.054,-0.291,0.991,2.608,-7.648,10.727,Roll
-0.033,-0.289,0.994,8.330,1.260,8.925,Roll
0.044,-0.292,1.002,6.912,-12.145,12.635,Roll
-0.006,-0.214,1.108,3.036,-12.775,15.129,Roll
0.017,-0.247,1.024,-1.470,-4.445,8.811,Roll
-0.003,-0.273,0.953,4.174,-5.416,19.749,Roll
-0.074,-0.171,0.979,-0.709,-32.882,21.455,Roll
-0.050,-0.124,1.034,-2.240,-46.655,-0.525,Roll
0.012,-0.155,0.983,-4.454,-46.261,-16.634,Roll
-0.024,-0.266,0.954,-0.149,-0.647,-41.606,Roll
-0.002,-0.184,0.958,-3.553,-50.470,-15.488,Roll
0.231,-0.347,0.956,2.126,-63.210,-11.524,Roll
0.100,-0.289,0.828,0.989,-108.990,16.984,Roll
0.191,-0.287,0.869,48.947,-221.979,31.684,Roll
0.406,-0.247,0.972,37.853,-286.685,42.350,Roll
0.503,-0.173,0.652,-5.031,-286.685,31.885,Roll
0.592,-0.047,0.340,-7.332,-286.685,3.150,Roll
0.781,-0.042,0.611,-0.429,-286.685,-38.614,Roll
1.113,-0.206,0.735,67.226,-286.353,-40.040,Roll
1.137,-0.261,0.476,126.350,-120.234,-22.050,Roll
1.074,-0.286,0.482,84.586,33.486,-1.523,Roll
1.335,-0.234,0.714,-4.568,277.314,7.577,Roll
1.054,-0.073,1.094,-70.429,286.685,33.276,Roll
0.922,0.299,0.893,-61.688,286.685,47.679,Roll
0.744,0.191,0.548,-68.731,286.685,43.199,Roll
0.183,-0.059,0.182,48.632,286.685,-2.599,Roll
-0.309,-0.288,0.799,171.456,286.685,-90.107,Roll
-0.281,-0.192,0.902,37.362,286.685,-80.491,Roll
-0.709,-0.282,0.659,35.656,286.685,-79.616,Roll
-0.928,-0.332,0.703,59.054,260.671,-89.661,Roll
-0.995,-0.620,0.354,-25.104,72.765,-81.043,Roll
-0.830,-0.652,0.226,-59.588,-163.406,-3.622,Roll
-0.681,-0.445,0.120,-13.703,-281.899,28.683,Roll
-0.980,-0.218,0.509,-57.190,-286.685,84.149,Roll
-0.321,-0.164,0.868,-47.268,-286.685,134.348,Roll
0.322,0.039,0.979,56.656,-286.685,161.079,Roll
0.675,0.133,1.217,5.827,-286.685,176.400,Roll
0.676,-0.086,1.050,-85.986,-286.685,157.299,Roll
1.001,-0.102,0.910,-36.435,-286.685,49.070,Roll
0.648,-0.479,0.738,-17.894,-286.685,-8.444,Roll
0.948,-0.574,0.436,12.679,-173.337,5.443,Roll
1.149,-0.656,0.491,7.236,-25.804,2.695,Roll
1.119,-0.175,0.401,-18.961,220.071,-20.501,Roll
1.191,0.034,0.640,-64.374,286.685,-25.638,Roll
1.193,-0.106,0.974,-120.995,286.685,-1.960,Roll
0.855,-0.173,0.893,-73.395,286.685,-1.636,Roll
0.341,-0.122,0.485,9.564,286.685,-9.319,Roll
0.278,-0.150,0.376,97.939,286.685,-44.853,Roll
0.094,-0.124,0.553,116.104,286.685,-120.986,Roll
-0.324,-0.509,0.714,98.910,286.685,-127.199,Roll
-0.446,-0.608,0.495,66.386,281.321,-126.796,Roll
-1.167,-0.775,0.196,10.797,57.697,-139.003,Roll
-1.094,-0.746,0.232,-68.005,-217.613,-9.056,Roll
-0.767,-0.385,0.340,-41.449,-286.685,18.358,Roll
-0.785,-0.185,0.614,15.304,-286.685,30.485,Roll
-0.505,-0.177,0.820,26.372,-286.685,35.998,Roll
0.118,-0.315,0.887,146.291,-286.685,90.265,Roll
0.469,0.042,0.959,212.625,-286.685,144.104,Roll
0.963,0.219,1.005,152.548,-286.685,151.952,Roll
0.882,-0.322,0.898,29.689,-286.685,101.841,Roll
0.752,-0.368,0.794,8.540,-286.274,61.189,Roll
0.712,-0.410,0.484,17.596,-199.955,66.535,Roll
0.962,-0.362,0.240,45.404,-74.839,30.214,Roll
1.159,-0.277,0.502,31.395,58.397,-38.518,Roll
1.163,-0.111,0.548,-37.966,237.729,-61.635,Roll
1.170,0.000,0.877,-67.576,286.685,-48.501,Roll
1.127,-0.066,1.131,-95.043,286.685,-36.601,Roll
0.647,-0.095,0.801,-109.515,286.685,-35.096,Roll
0.353,-0.085,0.649,-75.793,286.685,-54.688,Roll
0.035,-0.009,0.499,68.215,286.685,-76.370,Roll
-0.359,-0.367,0.715,126.131,286.685,-133.280,Roll
-0.405,-0.661,0.450,11.366,286.685,-128.083,Roll
-0.793,-0.684,0.290,10.946,210.595,-112.551,Roll
-1.216,-0.810,0.011,-17.570,67.366,-62.536,Roll
-0.826,-0.497,0.063,-17.483,-232.680,11.104,Roll
-0.581,-0.356,0.204,3.360,-286.685,45.430,Roll
-0.590,-0.112,0.801,46.725,-286.685,58.993,Roll
-0.244,-0.197,0.919,44.914,-286.685,75.162,Roll
0.470,-0.106,0.892,121.109,-286.685,135.336,Roll
1.127,0.185,1.174,142.529,-286.685,167.895,Roll
0.619,-0.091,1.134,64.741,-286.685,136.089,Roll
0.637,-0.315,0.822,-20.090,-286.685,43.934,Roll
0.839,-0.400,0.403,-16.573,-267.549,9.669,Roll
1.071,-0.588,0.341,-7.665,-102.401,-7.551,Roll
1.384,-0.359,0.301,51.179,129.491,-27.519,Roll
0.934,-0.135,0.355,50.339,275.844,-35.884,Roll
1.073,0.046,0.916,-35.368,286.685,-22.907,Roll
1.072,-0.133,1.248,-110.390,286.685,-0.123,Roll
0.596,-0.041,0.465,-61.985,286.685,-15.033,Roll
0.179,-0.216,0.604,37.643,286.685,-76.440,Roll
0.034,-0.100,0.887,131.145,286.685,-116.427,Roll
-0.341,-0.366,0.711,19.128,286.685,-173.696,Roll
-0.445,-0.486,0.443,-7.525,285.819,-171.001,Roll
-0.770,-0.584,0.314,9.818,210.936,-120.864,Roll
-0.995,-0.743,0.086,-27.160,-30.931,-56.963,Roll
-0.636,-0.606,0.209,-26.005,-279.309,23.756,Roll
-0.611,-0.276,0.357,12.924,-286.685,59.281,Roll
-0.404,-0.282,0.694,50.514,-286.685,86.555,Roll
-0.008,-0.341,0.870,27.160,-286.685,125.851,Roll
0.622,0.212,0.993,166.329,-286.685,149.896,Roll
1.212,0.184,1.146,172.708,-286.685,134.286,Roll
0.952,-0.035,1.076,113.662,-286.685,30.870,Roll
0.678,-0.423,0.814,32.699,-286.685,2.949,Roll
0.716,-0.462,0.485,10.684,-203.744,7.411,Roll
0.789,-0.362,0.360,19.670,-41.676,12.679,Roll
1.001,-0.240,0.398,29.417,144.935,-32.209,Roll
1.247,-0.180,0.684,-31.999,263.760,-56.542,Roll
1.171,0.018,1.247,-89.224,286.685,-41.134,Roll
0.739,0.048,1.010,-103.390,286.685,-46.121,Roll
0.555,0.039,0.747,-68.302,286.685,-71.671,Roll
0.252,0.092,0.830,101.762,286.685,-116.830,Roll
-0.034,-0.268,0.834,61.740,286.685,-165.506,Roll
-0.325,-0.410,0.472,-45.246,286.685,-169.689,Roll
-0.792,-0.541,0.331,-15.969,267.418,-143.973,Roll
-0.980,-0.640,0.212,-12.714,158.182,-67.261,Roll
-0.858,-0.619,0.095,-15.925,-53.987,-15.050,Roll
-0.582,-0.436,0.165,7.044,-262.150,47.591,Roll
-0.893,-0.194,0.641,-9.642,-286.685,86.240,Roll
-0.631,-0.198,0.775,-17.062,-286.685,91.919,Roll
0.015,-0.241,0.972,17.885,-286.685,88.357,Roll
0.595,-0.020,0.682,122.535,-286.685,105.997,Roll
0.941,0.137,0.773,178.010,-286.685,133.385,Roll
0.667,-0.101,0.969,-10.841,-286.685,61.722,Roll
0.818,-0.419,0.605,-47.329,-286.685,4.673,Roll
0.633,-0.566,0.287,10.859,-168.053,-26.311,Roll
1.249,-0.546,0.450,16.844,41.895,-23.747,Roll
1.305,-0.084,0.422,15.733,262.561,-35.254,Roll
1.241,-0.110,0.741,-24.167,286.685,-37.599,Roll
0.888,0.125,1.273,-99.304,286.685,-9.870,Roll
0.755,-0.070,0.857,-148.496,286.685,20.011,Roll
0.421,-0.169,0.693,-21.061,286.685,0.709,Roll
0.143,-0.113,0.981,88.270,286.685,-23.896,Roll
-0.151,0.056,0.805,56.682,286.685,-87.010,Roll
-0.440,-0.579,0.482,-18.594,286.685,-126.368,Roll
-0.615,-0.527,0.382,36.216,228.891,-100.853,Roll
-0.820,-0.595,0.127,-3.868,97.624,-72.529,Roll
-0.754,-0.582,0.090,-29.846,-131.224,-12.390,Roll
-0.549,-0.383,0.165,4.086,-286.685,39.681,Roll
-0.630,-0.256,0.713,58.966,-286.685,86.039,Roll
-0.360,-0.074,0.940,38.325,-286.685,112.149,Roll
0.132,-0.030,1.142,34.755,-286.685,117.775,Roll
0.853,-0.070,1.186,157.561,-286.685,136.185,Roll
1.000,0.083,0.855,143.622,-286.685,96.941,Roll
0.789,-0.200,0.817,32.270,-286.685,25.392,Roll
0.696,-0.352,0.595,-0.490,-286.685,-20.344,Roll
0.594,-0.400,0.316,-3.036,-138.014,-29.470,Roll
1.773,-0.436,0.629,7.613,117.329,-38.404,Roll
1.241,0.031,0.549,-36.181,286.685,-22.636,Roll
1.140,0.055,0.797,-71.575,286.685,3.999,Roll
0.881,0.025,1.081,-133.893,286.685,23.476,Roll
0.674,-0.073,0.800,-124.180,286.685,20.886,Roll
0.396,-0.201,0.551,-40.618,286.685,2.678,Roll
-0.006,-0.107,1.045,121.783,286.685,-15.417,Roll
-0.152,-0.345,0.716,61.276,286.685,-92.846,Roll
-0.542,-0.437,0.417,9.608,286.624,-140.936,Roll
-0.921,-0.395,0.379,23.993,197.934,-125.431,Roll
-1.038,-0.602,0.201,-6.230,71.986,-64.304,Roll
-0.762,-0.524,0.142,-18.576,-172.611,2.293,Roll
-0.634,-0.313,0.375,-2.170,-286.685,47.040,Roll
-0.579,-0.201,0.803,8.785,-286.685,58.441,Roll
-0.455,-0.200,0.774,3.771,-286.685,64.978,Roll
0.153,-0.265,0.708,53.646,-286.685,89.005,Roll
0.696,0.086,1.101,191.117,-286.685,93.905,Roll
0.790,0.136,0.919,192.141,-286.685,80.316,Roll
0.726,-0.176,0.892,77.245,-286.685,70.350,Roll
0.976,-0.321,0.432,-21.245,-286.685,1.339,Roll
0.987,-0.491,0.481,-0.551,-160.492,-21.324,Roll
0.962,-0.291,0.452,-6.869,66.938,-16.074,Roll
1.020,-0.101,0.387,0.472,194.434,-7.411,Roll
1.131,0.073,0.981,-50.435,286.685,-21.333,Roll
0.923,-0.031,1.187,-145.731,286.685,-13.755,Roll
0.816,0.044,0.940,-133.166,286.685,10.465,Roll
0.600,0.032,0.758,-94.299,286.685,4.069,Roll
0.095,-0.105,0.749,-54.005,286.685,-38.938,Roll
0.004,-0.264,0.749,62.335,286.685,-89.355,Roll
-0.410,-0.431,0.344,44.511,286.685,-110.670,Roll
-0.719,-0.424,0.291,45.920,286.685,-123.533,Roll
-1.327,-0.541,0.109,4.174,157.098,-86.397,Roll
-0.941,-0.658,0.134,-20.913,-102.384,-19.093,Roll
-0.582,-0.397,0.100,-7.236,-286.685,38.036,Roll
-0.534,-0.376,0.373,12.679,-286.685,47.600,Roll
-0.228,-0.283,0.775,56.096,-286.685,64.584,Roll
-0.092,-0.193,1.096,104.930,-286.685,71.706,Roll
0.304,0.007,0.573,133.753,-286.685,88.524,Roll
0.504,-0.019,0.488,160.527,-286.685,97.003,Roll
0.891,0.154,0.913,244.352,-286.685,78.584,Roll
0.854,-0.122,0.832,17.771,-286.685,46.778,Roll
0.974,-0.232,0.640,3.675,-255.334,15.802,Roll
0.976,-0.252,0.660,3.719,-144.375,7.849,Roll
0.978,-0.152,0.541,28.831,29.024,-4.988,Roll
1.426,-0.062,0.915,-44.048,259.096,-20.440,Roll
1.137,-0.080,1.123,-148.986,286.685,-8.435,Roll
0.856,0.035,1.086,-153.939,286.685,23.599,Roll
0.566,0.214,0.820,-100.817,286.685,13.116,Roll
0.159,-0.027,0.962,-46.926,286.685,-39.393,Roll
-0.131,-0.137,0.823,45.211,286.685,-79.091,Roll
-0.454,-0.330,0.637,26.233,286.685,-130.900,Roll
-0.739,-0.542,0.362,27.116,281.470,-150.255,Roll
-1.089,-0.523,0.125,28.954,171.404,-145.197,Roll
-0.667,-0.695,0.038,-15.444,-57.820,-58.231,Roll
-0.517,-0.603,0.072,-1.260,-275.809,34.974,Roll
-0.664,-0.422,0.198,30.747,-286.685,71.549,Roll
-0.575,-0.393,0.513,47.626,-286.685,105.989,Roll
-0.014,-0.129,0.790,157.378,-286.685,114.170,Roll
0.585,0.345,0.692,184.144,-286.685,188.484,Roll
0.908,0.268,0.473,89.355,-286.685,203.849,Roll
1.041,-0.005,0.640,26.836,-286.685,130.244,Roll
1.094,-0.460,0.793,23.406,-286.685,-12.967,Roll
0.883,-0.431,0.618,42.306,-228.016,-12.574,Roll
0.965,-0.388,0.407,37.949,-60.830,-1.908,Roll
1.238,-0.139,0.461,-13.790,160.003,-23.677,Roll
1.331,-0.031,0.862,-93.091,286.685,-29.558,Roll
1.127,-0.054,1.075,-141.120,286.685,4.086,Roll
0.904,-0.053,0.963,-137.445,286.685,35.158,Roll
0.417,0.036,0.681,-70.402,286.685,30.153,Roll
0.096,-0.113,0.845,-82.556,286.685,-25.095,Roll
-0.003,-0.251,0.593,-51.616,286.685,-50.312,Roll
-0.382,-0.276,0.491,177.415,286.685,-97.632,Roll
-0.584,-0.675,0.475,130.988,286.685,-136.885,Roll
-0.952,-0.619,0.072,94.885,134.076,-156.695,Roll
-0.753,-0.831,-0.012,-30.914,-113.129,-62.423,Roll
-0.602,-0.400,0.095,2.082,-286.685,71.006,Roll
-0.540,-0.289,0.273,5.959,-286.685,94.999,Roll
-0.175,-0.269,1.002,44.013,-286.685,66.456,Roll
0.148,-0.420,1.033,146.501,-286.685,142.992,Roll
0.133,0.424,0.661,175.613,-286.685,190.531,Roll
1.038,0.217,0.728,152.556,-286.685,154.324,Roll
0.983,-0.114,0.753,72.161,-286.685,95.865,Roll
0.775,-0.434,0.608,32.821,-286.685,-1.111,Roll
0.544,-0.531,0.381,54.670,-162.969,37.109,Roll
1.020,-0.280,0.506,46.244,-49.210,35.621,Roll
1.374,-0.234,0.495,-21.770,122.649,-12.215,Roll
1.263,-0.095,0.627,-68.110,286.659,-15.304,Roll
1.059,-0.128,0.996,-130.357,286.685,16.406,Roll
0.859,-0.141,1.071,-164.719,286.685,36.934,Roll
0.407,-0.187,0.917,-123.918,286.685,11.288,Roll
0.106,-0.169,0.676,-3.124,286.685,-12.670,Roll
-0.204,-0.192,0.616,78.041,286.685,-70.639,Roll
-0.337,-0.339,0.619,133.000,286.685,-106.041,Roll
-0.359,-0.719,0.379,17.176,281.899,-127.129,Roll
-0.643,-0.731,0.114,82.399,44.975,-125.073,Roll
-0.756,-0.667,0.081,50.706,-167.160,-48.702,Roll
-0.798,-0.561,0.283,-2.362,-284.751,24.596,Roll
-0.564,-0.322,0.704,40.775,-286.685,34.939,Roll
-0.541,-0.250,0.663,94.745,-286.685,52.579,Roll
-0.023,-0.453,0.665,137.725,-286.685,105.779,Roll
0.290,0.164,0.796,206.176,-286.685,173.303,Roll
1.257,0.437,0.877,268.310,-286.685,166.924,Roll
1.170,0.086,0.951,158.506,-286.685,97.816,Roll
1.017,-0.238,0.696,24.859,-286.685,-1.890,Roll
0.959,-0.382,0.423,13.790,-239.365,-6.641,Roll
1.048,-0.454,0.536,1.872,-128.091,22.689,Roll
1.242,-0.299,0.504,3.797,93.371,23.888,Roll
1.314,-0.115,0.595,-85.304,285.320,-6.125,Roll
1.080,-0.069,0.929,-179.165,286.685,29.146,Roll
0.710,0.018,0.888,-205.144,286.685,66.806,Roll
0.581,-0.175,0.774,-179.533,286.685,108.351,Roll
0.287,-0.018,0.762,-78.348,286.685,104.738,Roll
-0.132,-0.340,0.649,-48.160,286.685,72.765,Roll
-0.356,-0.632,0.425,-50.855,286.685,45.815,Roll
-0.540,-0.586,0.359,-0.018,282.170,-26.285,Roll
-0.744,-0.521,0.105,33.486,116.410,-71.899,Roll
-0.894,-0.633,0.134,107.765,-93.214,-69.650,Roll
-0.729,-0.644,0.312,125.510,-249.244,-40.530,Roll
-0.493,-0.295,0.438,143.587,-286.685,11.051,Roll
-0.486,-0.287,0.629,69.624,-286.685,44.669,Roll
0.095,-0.205,0.702,143.202,-286.685,66.465,Roll
0.319,-0.014,0.706,197.523,-286.685,100.677,Roll
0.947,0.197,0.982,184.091,-286.685,90.921,Roll
1.027,-0.097,0.854,52.246,-286.685,80.929,Roll
1.117,-0.326,0.792,10.868,-286.685,-5.154,Roll
0.965,-0.394,0.690,-19.854,-244.913,-10.789,Roll
1.137,-0.297,0.509,-6.869,-69.457,-9.573,Roll
1.192,-0.180,0.537,-8.610,137.462,-13.913,Roll
1.163,-0.071,0.694,-106.540,286.685,-16.170,Roll
1.069,-0.020,1.032,-167.318,286.685,7.105,Roll
0.667,-0.027,0.952,-209.195,286.685,46.655,Roll
0.488,0.024,0.663,-107.817,286.685,25.183,Roll
-0.021,-0.026,0.805,60.463,286.685,-3.150,Roll
-0.382,-0.217,0.773,72.004,286.685,-31.167,Roll
-0.474,-0.582,0.576,4.121,286.685,-72.257,Roll
-0.654,-0.704,0.478,-10.028,231.053,-136.500,Roll
-0.793,-0.702,-0.104,69.545,-17.220,-144.926,Roll
-0.635,-0.714,0.346,65.817,-233.809,-55.283,Roll
-0.418,-0.588,0.421,66.920,-286.685,-8.837,Roll
-0.746,-0.302,0.561,-61.827,-286.685,72.931,Roll
-0.353,-0.456,0.758,58.170,-286.685,35.569,Roll
0.220,-0.373,0.621,227.824,-286.685,93.433,Roll
0.649,0.072,0.339,286.685,-286.685,136.587,Roll
0.924,0.345,0.806,274.094,-286.685,138.443,Roll
0.848,-0.172,0.667,43.251,-286.685,84.560,Roll
0.987,-0.294,0.843,42.324,-264.985,12.863,Roll
1.014,-0.285,0.750,-3.412,-175.009,8.050,Roll
1.298,-0.260,0.669,-8.645,26.206,-3.325,Roll
0.933,-0.032,0.563,-19.084,253.312,4.226,Roll
1.073,-0.002,0.950,-159.040,286.685,-11.200,Roll
0.773,-0.005,1.173,-230.449,286.685,-1.872,Roll
0.529,-0.033,0.864,-184.704,286.685,12.967,Roll
-0.009,0.077,0.724,-62.037,286.685,30.013,Roll
-0.308,-0.313,0.824,9.966,286.685,21.586,Roll
-0.370,-0.478,0.754,72.135,286.685,-15.505,Roll
-0.796,-0.597,0.475,37.048,286.685,-89.084,Roll
-0.853,-0.588,0.150,18.874,151.174,-158.708,Roll
-0.758,-0.678,0.070,101.482,-110.451,-121.135,Roll
-0.588,-0.677,0.463,150.693,-286.685,-34.449,Roll
-0.640,-0.265,0.358,90.965,-286.685,39.498,Roll
-0.652,-0.305,0.613,21.577,-286.685,90.615,Roll
-0.138,-0.354,0.734,42.123,-286.685,114.844,Roll
0.469,-0.175,0.725,153.466,-286.685,190.566,Roll
0.966,0.089,0.826,232.304,-286.685,182.070,Roll
0.841,0.331,1.127,195.212,-286.685,160.230,Roll
0.725,-0.171,0.775,1.864,-286.685,20.353,Roll
0.885,-0.446,0.495,4.883,-279.930,-15.479,Roll
0.883,-0.441,0.363,-2.389,-193.384,1.146,Roll
1.238,-0.289,0.628,17.237,17.176,4.174,Roll
1.247,-0.068,0.553,-61.635,250.670,-48.799,Roll
1.088,0.028,1.058,-157.938,286.685,-18.847,Roll
0.967,-0.050,1.148,-227.859,286.685,34.405,Roll
0.530,-0.062,0.865,-209.851,286.685,84.368,Roll
0.349,-0.100,0.711,-63.306,286.685,-5.023,Roll
0.233,-0.233,0.738,-53.804,286.685,-4.463,Roll
0.019,-0.373,0.574,-100.949,286.685,30.555,Roll
-0.683,-0.672,0.411,-44.651,286.685,0.140,Roll
-0.756,-0.518,0.207,18.646,170.424,-26.792,Roll
-0.649,-0.664,0.278,91.061,-87.456,-31.045,Roll
-0.665,-0.674,0.415,105.070,-249.042,-29.802,Roll
-0.482,-0.327,0.500,92.531,-286.685,-31.159,Roll
-0.203,-0.132,0.824,81.996,-286.685,-18.865,Roll
0.135,-0.297,0.893,128.214,-286.685,2.476,Roll
0.534,-0.158,0.606,278.460,-286.685,57.899,Roll
1.042,0.300,0.842,286.685,-286.685,93.441,Roll
0.579,0.082,0.932,129.159,-286.685,123.279,Roll
0.913,-0.284,0.851,66.456,-286.606,21.665,Roll
0.918,-0.275,0.615,-2.450,-139.536,13.011,Roll
1.279,-0.264,0.686,-6.781,-21.831,4.979,Roll
1.214,-0.040,0.525,-19.014,199.789,3.299,Roll
1.060,0.019,0.730,-125.676,286.685,0.219,Roll
0.986,0.019,1.049,-175.919,286.685,21.052,Roll
0.620,-0.045,1.074,-156.634,286.685,11.988,Roll
0.285,-0.059,0.845,-55.326,286.685,-32.349,Roll
0.147,0.090,0.976,4.148,286.685,-42.018,Roll
-0.035,-0.484,0.766,-15.488,286.685,-16.161,Roll
-0.284,-0.681,0.510,-14.919,286.685,-31.649,Roll
-0.777,-0.476,0.376,117.723,272.151,-106.382,Roll
-1.211,-0.502,0.143,132.169,75.014,-137.515,Roll
-0.899,-0.631,0.200,19.066,-148.732,-25.760,Roll
-0.733,-0.414,0.331,28.263,-280.184,37.590,Roll
-0.489,-0.250,0.518,72.520,-286.685,77.158,Roll
-0.392,-0.176,0.863,39.743,-286.685,101.535,Roll
-0.100,-0.293,0.873,84.052,-286.685,142.109,Roll
-0.033,0.167,0.830,131.425,-286.685,173.854,Roll
1.344,0.053,0.655,191.704,-286.685,188.072,Roll
0.524,0.273,1.190,90.353,-286.685,188.781,Roll
0.639,-0.106,0.721,-60.646,-286.685,13.877,Roll
0.749,-0.227,0.426,9.590,-283.684,-34.204,Roll
0.930,-0.422,0.356,-40.985,-173.766,-14.000,Roll
1.238,-0.356,0.538,-20.851,63.219,-18.471,Roll
0.992,0.136,0.554,-22.645,282.170,-38.089,Roll
1.113,0.045,0.941,-75.022,286.685,-40.626,Roll
1.085,0.031,1.415,-183.768,286.685,25.778,Roll
0.685,-0.048,0.851,-192.342,286.685,57.225,Roll
0.327,0.031,0.584,-47.206,286.685,30.564,Roll
0.228,-0.120,0.769,31.281,286.685,41.256,Roll
-0.154,-0.408,0.490,21.700,286.685,12.512,Roll
-0.665,-0.508,0.445,38.185,286.685,-50.120,Roll
-0.994,-0.327,0.219,204.085,247.441,-106.680,Roll
-1.057,-0.518,0.162,89.591,-53.909,-100.371,Roll
-0.903,-0.537,0.103,46.007,-200.795,-34.423,Roll
